Ref_Date,GEO,Geographical classification,FUEL,Vector,Coordinate,Value
1999/05,"St. John's, Newfoundland and Labrador",10001,Regular unleaded gasoline at full service filling stations,v735046,2.1,68.6
1999/06,"St. John's, Newfoundland and Labrador",10001,Regular unleaded gasoline at full service filling stations,v735046,2.1,66.6
1999/07,"St. John's, Newfoundland and Labrador",10001,Regular unleaded gasoline at full service filling stations,v735046,2.1,67.4
1999/08,"St. John's, Newfoundland and Labrador",10001,Regular unleaded gasoline at full service filling stations,v735046,2.1,71.6
1999/09,"St. John's, Newfoundland and Labrador",10001,Regular unleaded gasoline at full service filling stations,v735046,2.1,73.2
1999/10,"St. John's, Newfoundland and Labrador",10001,Regular unleaded gasoline at full service filling stations,v735046,2.1,75.6
1999/11,"St. John's, Newfoundland and Labrador",10001,Regular unleaded gasoline at full service filling stations,v735046,2.1,74.6
1999/12,"St. John's, Newfoundland and Labrador",10001,Regular unleaded gasoline at full service filling stations,v735046,2.1,78.6
2000/01,"St. John's, Newfoundland and Labrador",10001,Regular unleaded gasoline at full service filling stations,v735046,2.1,78.0
2000/02,"St. John's, Newfoundland and Labrador",10001,Regular unleaded gasoline at full service filling stations,v735046,2.1,78.9
2000/03,"St. John's, Newfoundland and Labrador",10001,Regular unleaded gasoline at full service filling stations,v735046,2.1,84.6
2000/04,"St. John's, Newfoundland and Labrador",10001,Regular unleaded gasoline at full service filling stations,v735046,2.1,82.1
2000/05,"St. John's, Newfoundland and Labrador",10001,Regular unleaded gasoline at full service filling stations,v735046,2.1,83.1
2000/06,"St. John's, Newfoundland and Labrador",10001,Regular unleaded gasoline at full service filling stations,v735046,2.1,87.7
2000/07,"St. John's, Newfoundland and Labrador",10001,Regular unleaded gasoline at full service filling stations,v735046,2.1,90.7
2000/08,"St. John's, Newfoundland and Labrador",10001,Regular unleaded gasoline at full service filling stations,v735046,2.1,86.1
2000/09,"St. John's, Newfoundland and Labrador",10001,Regular unleaded gasoline at full service filling stations,v735046,2.1,88.9
2000/10,"St. John's, Newfoundland and Labrador",10001,Regular unleaded gasoline at full service filling stations,v735046,2.1,88.4
2000/11,"St. John's, Newfoundland and Labrador",10001,Regular unleaded gasoline at full service filling stations,v735046,2.1,91.7
2000/12,"St. John's, Newfoundland and Labrador",10001,Regular unleaded gasoline at full service filling stations,v735046,2.1,87.0
2001/01,"St. John's, Newfoundland and Labrador",10001,Regular unleaded gasoline at full service filling stations,v735046,2.1,83.6
2001/02,"St. John's, Newfoundland and Labrador",10001,Regular unleaded gasoline at full service filling stations,v735046,2.1,83.6
2001/03,"St. John's, Newfoundland and Labrador",10001,Regular unleaded gasoline at full service filling stations,v735046,2.1,83.6
2001/04,"St. John's, Newfoundland and Labrador",10001,Regular unleaded gasoline at full service filling stations,v735046,2.1,85.4
2001/05,"St. John's, Newfoundland and Labrador",10001,Regular unleaded gasoline at full service filling stations,v735046,2.1,90.5
2001/06,"St. John's, Newfoundland and Labrador",10001,Regular unleaded gasoline at full service filling stations,v735046,2.1,87.6
2001/07,"St. John's, Newfoundland and Labrador",10001,Regular unleaded gasoline at full service filling stations,v735046,2.1,80.3
2001/08,"St. John's, Newfoundland and Labrador",10001,Regular unleaded gasoline at full service filling stations,v735046,2.1,79.6
2001/09,"St. John's, Newfoundland and Labrador",10001,Regular unleaded gasoline at full service filling stations,v735046,2.1,82.4
2001/10,"St. John's, Newfoundland and Labrador",10001,Regular unleaded gasoline at full service filling stations,v735046,2.1,78.7
2001/11,"St. John's, Newfoundland and Labrador",10001,Regular unleaded gasoline at full service filling stations,v735046,2.1,73.7
2001/12,"St. John's, Newfoundland and Labrador",10001,Regular unleaded gasoline at full service filling stations,v735046,2.1,70.9
2002/01,"St. John's, Newfoundland and Labrador",10001,Regular unleaded gasoline at full service filling stations,v735046,2.1,72.0
2002/02,"St. John's, Newfoundland and Labrador",10001,Regular unleaded gasoline at full service filling stations,v735046,2.1,73.0
2002/03,"St. John's, Newfoundland and Labrador",10001,Regular unleaded gasoline at full service filling stations,v735046,2.1,74.1
2002/04,"St. John's, Newfoundland and Labrador",10001,Regular unleaded gasoline at full service filling stations,v735046,2.1,79.0
2002/05,"St. John's, Newfoundland and Labrador",10001,Regular unleaded gasoline at full service filling stations,v735046,2.1,82.0
2002/06,"St. John's, Newfoundland and Labrador",10001,Regular unleaded gasoline at full service filling stations,v735046,2.1,80.4
2002/07,"St. John's, Newfoundland and Labrador",10001,Regular unleaded gasoline at full service filling stations,v735046,2.1,80.3
2002/08,"St. John's, Newfoundland and Labrador",10001,Regular unleaded gasoline at full service filling stations,v735046,2.1,82.3
2002/09,"St. John's, Newfoundland and Labrador",10001,Regular unleaded gasoline at full service filling stations,v735046,2.1,83.6
2002/10,"St. John's, Newfoundland and Labrador",10001,Regular unleaded gasoline at full service filling stations,v735046,2.1,84.4
2002/11,"St. John's, Newfoundland and Labrador",10001,Regular unleaded gasoline at full service filling stations,v735046,2.1,85.9
2002/12,"St. John's, Newfoundland and Labrador",10001,Regular unleaded gasoline at full service filling stations,v735046,2.1,83.9
2003/01,"St. John's, Newfoundland and Labrador",10001,Regular unleaded gasoline at full service filling stations,v735046,2.1,87.2
2003/02,"St. John's, Newfoundland and Labrador",10001,Regular unleaded gasoline at full service filling stations,v735046,2.1,89.2
2003/03,"St. John's, Newfoundland and Labrador",10001,Regular unleaded gasoline at full service filling stations,v735046,2.1,92.1
2003/04,"St. John's, Newfoundland and Labrador",10001,Regular unleaded gasoline at full service filling stations,v735046,2.1,86.6
2003/05,"St. John's, Newfoundland and Labrador",10001,Regular unleaded gasoline at full service filling stations,v735046,2.1,83.2
2003/06,"St. John's, Newfoundland and Labrador",10001,Regular unleaded gasoline at full service filling stations,v735046,2.1,82.0
2003/07,"St. John's, Newfoundland and Labrador",10001,Regular unleaded gasoline at full service filling stations,v735046,2.1,82.3
2003/08,"St. John's, Newfoundland and Labrador",10001,Regular unleaded gasoline at full service filling stations,v735046,2.1,84.5
2003/09,"St. John's, Newfoundland and Labrador",10001,Regular unleaded gasoline at full service filling stations,v735046,2.1,91.1
2003/10,"St. John's, Newfoundland and Labrador",10001,Regular unleaded gasoline at full service filling stations,v735046,2.1,84.8
2003/11,"St. John's, Newfoundland and Labrador",10001,Regular unleaded gasoline at full service filling stations,v735046,2.1,83.9
2003/12,"St. John's, Newfoundland and Labrador",10001,Regular unleaded gasoline at full service filling stations,v735046,2.1,83.3
2004/01,"St. John's, Newfoundland and Labrador",10001,Regular unleaded gasoline at full service filling stations,v735046,2.1,84.6
2004/02,"St. John's, Newfoundland and Labrador",10001,Regular unleaded gasoline at full service filling stations,v735046,2.1,87.0
2004/03,"St. John's, Newfoundland and Labrador",10001,Regular unleaded gasoline at full service filling stations,v735046,2.1,90.6
2004/04,"St. John's, Newfoundland and Labrador",10001,Regular unleaded gasoline at full service filling stations,v735046,2.1,92.0
2004/05,"St. John's, Newfoundland and Labrador",10001,Regular unleaded gasoline at full service filling stations,v735046,2.1,98.9
2004/06,"St. John's, Newfoundland and Labrador",10001,Regular unleaded gasoline at full service filling stations,v735046,2.1,101.2
2004/07,"St. John's, Newfoundland and Labrador",10001,Regular unleaded gasoline at full service filling stations,v735046,2.1,96.3
2004/08,"St. John's, Newfoundland and Labrador",10001,Regular unleaded gasoline at full service filling stations,v735046,2.1,97.0
2004/09,"St. John's, Newfoundland and Labrador",10001,Regular unleaded gasoline at full service filling stations,v735046,2.1,97.1
2004/10,"St. John's, Newfoundland and Labrador",10001,Regular unleaded gasoline at full service filling stations,v735046,2.1,100.1
2004/11,"St. John's, Newfoundland and Labrador",10001,Regular unleaded gasoline at full service filling stations,v735046,2.1,99.4
2004/12,"St. John's, Newfoundland and Labrador",10001,Regular unleaded gasoline at full service filling stations,v735046,2.1,94.6
2005/01,"St. John's, Newfoundland and Labrador",10001,Regular unleaded gasoline at full service filling stations,v735046,2.1,89.7
2005/02,"St. John's, Newfoundland and Labrador",10001,Regular unleaded gasoline at full service filling stations,v735046,2.1,95.4
2005/03,"St. John's, Newfoundland and Labrador",10001,Regular unleaded gasoline at full service filling stations,v735046,2.1,96.4
2005/04,"St. John's, Newfoundland and Labrador",10001,Regular unleaded gasoline at full service filling stations,v735046,2.1,102.4
2005/05,"St. John's, Newfoundland and Labrador",10001,Regular unleaded gasoline at full service filling stations,v735046,2.1,102.9
2005/06,"St. John's, Newfoundland and Labrador",10001,Regular unleaded gasoline at full service filling stations,v735046,2.1,102.9
2005/07,"St. John's, Newfoundland and Labrador",10001,Regular unleaded gasoline at full service filling stations,v735046,2.1,106.7
2005/08,"St. John's, Newfoundland and Labrador",10001,Regular unleaded gasoline at full service filling stations,v735046,2.1,109.9
2005/09,"St. John's, Newfoundland and Labrador",10001,Regular unleaded gasoline at full service filling stations,v735046,2.1,131.5
2005/10,"St. John's, Newfoundland and Labrador",10001,Regular unleaded gasoline at full service filling stations,v735046,2.1,119.8
2005/11,"St. John's, Newfoundland and Labrador",10001,Regular unleaded gasoline at full service filling stations,v735046,2.1,103.8
2005/12,"St. John's, Newfoundland and Labrador",10001,Regular unleaded gasoline at full service filling stations,v735046,2.1,102.8
2006/01,"St. John's, Newfoundland and Labrador",10001,Regular unleaded gasoline at full service filling stations,v735046,2.1,106.2
2006/02,"St. John's, Newfoundland and Labrador",10001,Regular unleaded gasoline at full service filling stations,v735046,2.1,106.8
2006/03,"St. John's, Newfoundland and Labrador",10001,Regular unleaded gasoline at full service filling stations,v735046,2.1,101.2
2006/04,"St. John's, Newfoundland and Labrador",10001,Regular unleaded gasoline at full service filling stations,v735046,2.1,116.1
2006/05,"St. John's, Newfoundland and Labrador",10001,Regular unleaded gasoline at full service filling stations,v735046,2.1,121.8
2006/06,"St. John's, Newfoundland and Labrador",10001,Regular unleaded gasoline at full service filling stations,v735046,2.1,118.3
2006/07,"St. John's, Newfoundland and Labrador",10001,Regular unleaded gasoline at full service filling stations,v735046,2.1,119.2
2006/08,"St. John's, Newfoundland and Labrador",10001,Regular unleaded gasoline at full service filling stations,v735046,2.1,122.3
2006/09,"St. John's, Newfoundland and Labrador",10001,Regular unleaded gasoline at full service filling stations,v735046,2.1,107.8
2006/10,"St. John's, Newfoundland and Labrador",10001,Regular unleaded gasoline at full service filling stations,v735046,2.1,100.5
2006/11,"St. John's, Newfoundland and Labrador",10001,Regular unleaded gasoline at full service filling stations,v735046,2.1,100.0
2006/12,"St. John's, Newfoundland and Labrador",10001,Regular unleaded gasoline at full service filling stations,v735046,2.1,103.0
2007/01,"St. John's, Newfoundland and Labrador",10001,Regular unleaded gasoline at full service filling stations,v735046,2.1,103.5
2007/02,"St. John's, Newfoundland and Labrador",10001,Regular unleaded gasoline at full service filling stations,v735046,2.1,99.7
2007/03,"St. John's, Newfoundland and Labrador",10001,Regular unleaded gasoline at full service filling stations,v735046,2.1,113.0
2007/04,"St. John's, Newfoundland and Labrador",10001,Regular unleaded gasoline at full service filling stations,v735046,2.1,117.0
2007/05,"St. John's, Newfoundland and Labrador",10001,Regular unleaded gasoline at full service filling stations,v735046,2.1,120.0
2007/06,"St. John's, Newfoundland and Labrador",10001,Regular unleaded gasoline at full service filling stations,v735046,2.1,122.0
2007/07,"St. John's, Newfoundland and Labrador",10001,Regular unleaded gasoline at full service filling stations,v735046,2.1,119.5
2007/08,"St. John's, Newfoundland and Labrador",10001,Regular unleaded gasoline at full service filling stations,v735046,2.1,115.2
2007/09,"St. John's, Newfoundland and Labrador",10001,Regular unleaded gasoline at full service filling stations,v735046,2.1,112.7
2007/10,"St. John's, Newfoundland and Labrador",10001,Regular unleaded gasoline at full service filling stations,v735046,2.1,112.0
